b'#23Oct | Se derrumbo parcialmente el cono principal del volcan de La Palma  https://t.co/dTxe34EsZv'
"b'@rajote Ciertamente no veo protestas por el anuncio de la ciudad, con suerte y no construyen nada, pero que frialdad e indiferencia,  eso me asusta.'"
"b'Terremoto de 4,9 en la isla espanola del volcan en erupcion https://t.co/5XnldmOUeN'"
b'@EmmaRincon Por favor no puedo leer estas cosas.\nQue inhumanos.'
"b'Ademas, el sismografo del Instituto Geografico Nacional (IGN) Itahiza Dominguez informo en Twitter de que se ha comprobado una emision de coladas mas al oeste del cono secundario, que en las ultimas horas sufrio varios desbordes de lava https://t.co/KAedoYm99D'"
"b'Con respecto a que estadio pesa mas,si el volcan o el Azteca, dejando de lado fanatismos se sabe que una de las aficiones mas fuertes y pesadas de local es la de Tigres, no quito valor a las del Ame, por supuesto pesan tambien pero se sabe muy bien que el volcan pesa muchisimo...'"
"b""Realmente el volcan de chocolate de Domino's es una fantasia"""
b'Triste pero cierto. https://t.co/F5as2knMDo'
b'Increible el rio de lava formado por el volcan de La Palma esta tarde. https://t.co/gHbylJRxGh https://t.co/6OJy0I7x7p'
b'@Esquizo07869 Te ensarto el Tabasco abierto en culo y te tranfosrmas en volcan xd https://t.co/k8YuYSfMYp'
b'Justo hoy me salio terrible volcan en la frente jajajaja'
"b'@Watcher_Ven Jajaja Jajaja chabestias y su socialismo del ventiuno, en accion.'"
"b'El gobierno de El Salvador esta tratando de amedrentar y callar a los que le critican, el pueblo sufrio en el pasado una brutal represion y los represores salieron huyendo, seguir reprimiendo a los ciudadanos es como querer tapar un volcan en erupcion, tengan cuidado opresores.'"
"b'Derrumbe parcial del cono principal del volcan de La Palma en erupcion https://t.co/Fir45AzDLx      ""'"
"b'#HoyEsNoticia Asi estuvo la actividad de hoy del Volcan de La Palma, formando un rio de lava.\n#Canarias \nVideo via @LaPalmaErupcion \n#23Octubre https://t.co/PycGol7FI0'"
b'Mira como la lava arrollo esta gasolinera https://t.co/7zbqCOIsW9 via @CNNEE'
b'Como me emputa que cuando tengo q salir me sale un granote tamano volcan '
"b'Los cuatro britanicos que la Policia pillo cerca del volcan de La Palma: ""Intentabamos rescatar a los perros"". Rescatarlos no. Ahora, fotos se hicieron para tres vidas.  https://t.co/xx4egP4VBl'"
b'Esoooo chuchassss  https://t.co/OVfrFS5eti'
"b'Asi las cosas en Sicilia , Italia\n\nEl volcan Etna en erupcion  \n\nhttps://t.co/qbbqHD17mi'"
"b'@elantinoti Para mi el peor de todos ha sido Hipolito, ese dejo el pais como que le habia pasado un ciclon, un volcan y un maremoto juntos.'"
b'Ultima hora La Palma | La isla sufre el mayor terremoto desde que se desperto el volcan https://t.co/nXeR2kCGFs'
b'@Lucelia57386029 @RossemaryKarina Que sufrimiento tan grande.\nRuego porque aparezca sana y salva y superen todos juntos como familia este duro trago.'
"b'@LaPalmaErupcion Impresionante, es feroz ese volcan'"
b'El volcan sufre un nuevo derrumbe parcial en su cono principal y genera grandes derrames de lava https://t.co/twyjw6vOc7'
b'#ENDIRECTO | Erupcion del volcan en La Palma Toda la informacion en Efeservicios: https://t.co/d8WS3lXTwn'
b'@cabaezo1969 Volcan'
b' #ENDIRECTO | Erupcion del volcan en La Palma \n\nToda la informacion en Efeservicios: https://t.co/cQkG6tHbOI https://t.co/gPUy37n3tr'
b'Volcan de la Palma: Drones captan nuevas imagenes de la erupcion- Uno TV https://t.co/mPhuOYFh4b'
b'#23Oct || Volcan Etna sufrio nueva erupcion con lluvia de cenizas  https://t.co/vUSmBjz4vF'
"b'La Diputacion del Comun (el Defensor del Pueblo de Canarias) ha decidido investigar la denuncia que hizo publica ACODAP bajo el titular ""El volcan Cumbre Vieja y los escandalos urbanisticos en las Islas Canarias"" https://t.co/TB21qFRhno a traves de @ElDiestro_'"
b'Espana: Registran el derrumbe parcial del cono principal del volcan Cumbre Vieja en erupcion - RPP Noticias https://t.co/5hiBnQsdsU #Espana #volcan #CumbreVieja https://t.co/bxnyefV6xV'
